driverId,driver_age,circuitId,alt,raceId,year,race_month,race_day,qualifying_position,constructorId,qualify_pos_minus1,final_pos_minus1,driver_race_points1,wins1,final_status1,alt1,constructorId1,constructor_race_points1,constructor_season_points1,qualify_pos_minus2,final_pos_minus2,driver_race_points2,wins2,final_status2,alt2,constructorId2,constructor_race_points2,constructor_season_points2,qualify_pos_minus3,final_pos_minus3,driver_race_points3,wins3,final_status3,alt3,constructorId3,constructor_race_points3,constructor_season_points3,qualify_pos_minus4,final_pos_minus4,driver_race_points4,wins4,final_status4,alt4,constructorId4,constructor_race_points4,constructor_season_points4,qualify_pos_minus5,final_pos_minus5,driver_race_points5,wins5,final_status5,alt5,constructorId5,constructor_race_points5,constructor_season_points5,qualify_pos_minus6,final_pos_minus6,driver_race_points6,wins6,final_status6,alt6,constructorId6,constructor_race_points6,constructor_season_points6,qualify_pos_minus7,final_pos_minus7,driver_race_points7,wins7,final_status7,alt7,constructorId7,constructor_race_points7,constructor_season_points7,qualify_pos_minus8,final_pos_minus8,driver_race_points8,wins8,final_status8,alt8,constructorId8,constructor_race_points8,constructor_season_points8,qualify_pos_minus9,final_pos_minus9,driver_race_points9,wins9,final_status9,alt9,constructorId9,constructor_race_points9,constructor_season_points9,qualify_pos_minus10,final_pos_minus10,driver_race_points10,wins10,final_status10,alt10,constructorId10,constructor_race_points10,constructor_season_points10,qualify_pos_minus11,final_pos_minus11,driver_race_points11,wins11,final_status11,alt11,constructorId11,constructor_race_points11,constructor_season_points11,qualify_pos_minus12,final_pos_minus12,driver_race_points12,wins12,final_status12,alt12,constructorId12,constructor_race_points12,constructor_season_points12,qualify_pos_minus13,final_pos_minus13,driver_race_points13,wins13,final_status13,alt13,constructorId13,constructor_race_points13,constructor_season_points13,qualify_pos_minus14,final_pos_minus14,driver_race_points14,wins14,final_status14,alt14,constructorId14,constructor_race_points14,constructor_season_points14,qualify_pos_minus15,final_pos_minus15,driver_race_points15,wins15,final_status15,alt15,constructorId15,constructor_race_points15,constructor_season_points15,qualify_pos_minus16,final_pos_minus16,driver_race_points16,wins16,final_status16,alt16,constructorId16,constructor_race_points16,constructor_season_points16,qualify_pos_minus17,final_pos_minus17,driver_race_points17,wins17,final_status17,alt17,constructorId17,constructor_race_points17,constructor_season_points17,qualify_pos_minus18,final_pos_minus18,driver_race_points18,wins18,final_status18,alt18,constructorId18,constructor_race_points18,constructor_season_points18,qualify_pos_minus19,final_pos_minus19,driver_race_points19,wins19,final_status19,alt19,constructorId19,constructor_race_points19,constructor_season_points19,qualify_pos_minus20,final_pos_minus20,driver_race_points20,wins20,final_status20,alt20,constructorId20,constructor_race_points20,constructor_season_points20,qualify_pos_minus21,final_pos_minus21,driver_race_points21,wins21,final_status21,alt21,constructorId21,constructor_race_points21,constructor_season_points21,qualify_pos_minus22,final_pos_minus22,driver_race_points22,wins22,final_status22,alt22,constructorId22,constructor_race_points22,constructor_season_points22,qualify_pos_minus23,final_pos_minus23,driver_race_points23,wins23,final_status23,alt23,constructorId23,constructor_race_points23,constructor_season_points23,qualify_pos_minus24,final_pos_minus24,driver_race_points24,wins24,final_status24,alt24,constructorId24,constructor_race_points24,constructor_season_points24,Top_3_finish
1,29,4,109.0,904,2014,5,11,1,131,1.0,1.0,75.0,3.0,1.0,5.0,131.0,43.0,154.0,2.0,1.0,50.0,2.0,1.0,7.0,131.0,43.0,111.0,1.0,1.0,25.0,1.0,1.0,18.0,131.0,43.0,68.0,1.0,19.0,0.0,0.0,5.0,10.0,131.0,25.0,25.0,5.0,9.0,189.0,1.0,1.0,785.0,131.0,12.0,360.0,5.0,4.0,187.0,1.0,1.0,161.0,131.0,14.0,348.0,4.0,7.0,175.0,1.0,1.0,3.0,131.0,21.0,334.0,3.0,6.0,169.0,1.0,1.0,194.0,131.0,26.0,313.0,3.0,20.0,161.0,1.0,29.0,45.0,131.0,4.0,287.0,2.0,5.0,161.0,1.0,1.0,0.0,131.0,16.0,283.0,5.0,5.0,151.0,1.0,1.0,18.0,131.0,22.0,267.0,12.0,9.0,141.0,1.0,1.0,162.0,131.0,10.0,245.0,1.0,3.0,139.0,1.0,1.0,401.0,131.0,27.0,235.0,1.0,1.0,124.0,1.0,1.0,264.0,131.0,25.0,208.0,1.0,5.0,99.0,0.0,1.0,578.0,131.0,12.0,183.0,1.0,4.0,89.0,0.0,1.0,153.0,131.0,37.0,171.0,2.0,3.0,77.0,0.0,1.0,13.0,131.0,25.0,134.0,2.0,4.0,62.0,0.0,1.0,7.0,131.0,37.0,109.0,2.0,12.0,50.0,0.0,11.0,109.0,131.0,8.0,72.0,4.0,5.0,50.0,0.0,1.0,7.0,131.0,12.0,64.0,1.0,3.0,40.0,0.0,1.0,5.0,131.0,15.0,52.0,4.0,3.0,25.0,0.0,1.0,18.0,131.0,27.0,37.0,3.0,5.0,10.0,0.0,1.0,10.0,131.0,10.0,10.0,1.0,20.0,190.0,4.0,4.0,785.0,1.0,25.0,378.0,1
3,29,4,109.0,904,2014,5,11,2,131,4.0,2.0,79.0,1.0,1.0,5.0,131.0,43.0,154.0,1.0,2.0,61.0,1.0,1.0,7.0,131.0,43.0,111.0,3.0,2.0,43.0,1.0,1.0,18.0,131.0,43.0,68.0,3.0,1.0,25.0,1.0,1.0,10.0,131.0,25.0,25.0,2.0,5.0,171.0,2.0,1.0,785.0,131.0,12.0,360.0,14.0,9.0,161.0,2.0,1.0,161.0,131.0,14.0,348.0,3.0,3.0,159.0,2.0,1.0,3.0,131.0,21.0,334.0,2.0,2.0,144.0,2.0,1.0,194.0,131.0,26.0,313.0,6.0,8.0,126.0,2.0,1.0,45.0,131.0,4.0,287.0,5.0,7.0,122.0,2.0,1.0,0.0,131.0,16.0,283.0,2.0,4.0,116.0,2.0,1.0,18.0,131.0,22.0,267.0,6.0,6.0,104.0,2.0,1.0,162.0,131.0,10.0,245.0,4.0,4.0,96.0,2.0,1.0,401.0,131.0,27.0,235.0,4.0,19.0,84.0,2.0,5.0,264.0,131.0,25.0,208.0,11.0,9.0,84.0,2.0,1.0,578.0,131.0,12.0,183.0,2.0,1.0,82.0,2.0,1.0,153.0,131.0,37.0,171.0,4.0,5.0,57.0,1.0,1.0,13.0,131.0,25.0,134.0,1.0,1.0,47.0,1.0,1.0,7.0,131.0,37.0,109.0,1.0,6.0,22.0,0.0,1.0,109.0,131.0,8.0,72.0,1.0,9.0,14.0,0.0,1.0,7.0,131.0,12.0,64.0,4.0,19.0,12.0,0.0,22.0,5.0,131.0,15.0,52.0,6.0,4.0,12.0,0.0,1.0,18.0,131.0,27.0,37.0,6.0,20.0,0.0,0.0,10.0,10.0,131.0,10.0,10.0,10.0,15.0,93.0,1.0,11.0,785.0,131.0,6.0,142.0,1
4,33,4,109.0,904,2014,5,11,7,6,5.0,3.0,41.0,0.0,1.0,5.0,6.0,19.0,52.0,10.0,9.0,26.0,0.0,1.0,7.0,6.0,3.0,33.0,4.0,4.0,24.0,0.0,1.0,18.0,6.0,12.0,30.0,5.0,4.0,12.0,0.0,1.0,10.0,6.0,18.0,18.0,3.0,3.0,242.0,2.0,1.0,785.0,6.0,21.0,354.0,6.0,5.0,227.0,2.0,1.0,161.0,6.0,10.0,333.0,11.0,5.0,217.0,2.0,1.0,3.0,6.0,14.0,323.0,8.0,11.0,207.0,2.0,1.0,194.0,6.0,12.0,309.0,8.0,4.0,207.0,2.0,1.0,45.0,6.0,13.0,297.0,6.0,6.0,195.0,2.0,1.0,0.0,6.0,10.0,284.0,7.0,2.0,187.0,2.0,1.0,18.0,6.0,26.0,274.0,5.0,2.0,169.0,2.0,1.0,162.0,6.0,30.0,248.0,9.0,2.0,151.0,2.0,1.0,401.0,6.0,24.0,218.0,5.0,5.0,133.0,2.0,1.0,264.0,6.0,14.0,194.0,8.0,4.0,123.0,2.0,1.0,578.0,6.0,12.0,180.0,10.0,3.0,111.0,2.0,1.0,153.0,6.0,23.0,168.0,6.0,2.0,96.0,2.0,1.0,13.0,6.0,22.0,145.0,6.0,7.0,78.0,2.0,1.0,7.0,6.0,6.0,123.0,5.0,1.0,72.0,2.0,1.0,109.0,6.0,40.0,117.0,3.0,8.0,47.0,1.0,1.0,7.0,6.0,4.0,77.0,3.0,1.0,43.0,1.0,1.0,5.0,6.0,33.0,73.0,3.0,22.0,18.0,0.0,4.0,18.0,6.0,10.0,40.0,5.0,2.0,18.0,0.0,1.0,10.0,6.0,30.0,30.0,8.0,2.0,278.0,3.0,1.0,785.0,6.0,33.0,400.0,0
8,35,4,109.0,904,2014,5,11,6,6,11.0,8.0,11.0,0.0,1.0,5.0,6.0,19.0,52.0,6.0,10.0,7.0,0.0,1.0,7.0,6.0,3.0,33.0,6.0,12.0,6.0,0.0,11.0,18.0,6.0,12.0,30.0,12.0,7.0,6.0,0.0,1.0,10.0,6.0,18.0,18.0,5.0,22.0,183.0,1.0,3.0,3.0,208.0,12.0,297.0,6.0,7.0,183.0,1.0,1.0,194.0,208.0,21.0,285.0,9.0,5.0,177.0,1.0,1.0,45.0,208.0,25.0,264.0,10.0,2.0,167.0,1.0,1.0,0.0,208.0,33.0,239.0,13.0,3.0,149.0,1.0,1.0,18.0,208.0,15.0,206.0,11.0,11.0,134.0,1.0,1.0,162.0,208.0,4.0,191.0,8.0,21.0,134.0,1.0,23.0,401.0,208.0,4.0,187.0,6.0,2.0,134.0,1.0,1.0,264.0,208.0,26.0,183.0,4.0,2.0,116.0,1.0,1.0,578.0,208.0,33.0,157.0,9.0,5.0,98.0,1.0,1.0,153.0,208.0,10.0,124.0,9.0,9.0,88.0,1.0,11.0,13.0,208.0,2.0,114.0,5.0,10.0,86.0,1.0,1.0,7.0,208.0,1.0,112.0,4.0,2.0,85.0,1.0,1.0,109.0,208.0,18.0,111.0,9.0,2.0,67.0,1.0,1.0,7.0,208.0,33.0,93.0,2.0,2.0,49.0,1.0,1.0,5.0,208.0,20.0,60.0,7.0,7.0,31.0,1.0,1.0,18.0,208.0,14.0,40.0,7.0,1.0,25.0,1.0,1.0,10.0,208.0,26.0,26.0,9.0,10.0,207.0,1.0,11.0,785.0,208.0,1.0,303.0,5.0,6.0,206.0,1.0,1.0,161.0,208.0,14.0,302.0,5.0,1.0,198.0,1.0,1.0,3.0,208.0,25.0,288.0,0
13,33,4,109.0,904,2014,5,11,9,3,6.0,15.0,12.0,0.0,11.0,5.0,3.0,6.0,36.0,8.0,7.0,12.0,0.0,1.0,7.0,3.0,10.0,30.0,13.0,7.0,6.0,0.0,1.0,18.0,3.0,10.0,20.0,9.0,20.0,0.0,0.0,4.0,10.0,3.0,10.0,10.0,9.0,7.0,112.0,0.0,1.0,785.0,6.0,21.0,354.0,15.0,13.0,106.0,0.0,1.0,161.0,6.0,10.0,333.0,8.0,8.0,106.0,0.0,1.0,3.0,6.0,14.0,323.0,5.0,4.0,102.0,0.0,1.0,194.0,6.0,12.0,309.0,5.0,10.0,90.0,0.0,1.0,45.0,6.0,13.0,297.0,7.0,9.0,89.0,0.0,1.0,0.0,6.0,10.0,284.0,6.0,6.0,87.0,0.0,1.0,18.0,6.0,26.0,274.0,4.0,4.0,79.0,0.0,1.0,162.0,6.0,30.0,248.0,10.0,7.0,67.0,0.0,1.0,401.0,6.0,24.0,218.0,7.0,8.0,61.0,0.0,1.0,264.0,6.0,14.0,194.0,7.0,22.0,57.0,0.0,20.0,578.0,6.0,12.0,180.0,12.0,6.0,57.0,0.0,1.0,153.0,6.0,23.0,168.0,16.0,8.0,49.0,0.0,11.0,13.0,6.0,22.0,145.0,22.0,21.0,45.0,0.0,3.0,7.0,6.0,6.0,123.0,6.0,3.0,45.0,0.0,1.0,109.0,6.0,40.0,117.0,6.0,15.0,30.0,0.0,1.0,7.0,6.0,4.0,77.0,5.0,6.0,30.0,0.0,1.0,5.0,6.0,33.0,73.0,2.0,5.0,22.0,0.0,1.0,18.0,6.0,10.0,40.0,4.0,4.0,12.0,0.0,1.0,10.0,6.0,30.0,30.0,5.0,3.0,122.0,0.0,1.0,785.0,6.0,33.0,400.0,0
16,31,4,109.0,904,2014,5,11,17,15,14.0,22.0,0.0,0.0,5.0,5.0,15.0,0.0,0.0,18.0,22.0,0.0,0.0,4.0,7.0,15.0,0.0,0.0,18.0,18.0,0.0,0.0,10.0,18.0,15.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,10.0,15.0,0.0,0.0,16.0,13.0,29.0,0.0,11.0,785.0,10.0,0.0,77.0,17.0,22.0,29.0,0.0,3.0,161.0,10.0,0.0,77.0,18.0,10.0,29.0,0.0,1.0,3.0,10.0,9.0,77.0,13.0,9.0,28.0,0.0,1.0,194.0,10.0,6.0,68.0,17.0,14.0,26.0,0.0,11.0,45.0,10.0,0.0,62.0,14.0,20.0,26.0,0.0,4.0,0.0,10.0,0.0,62.0,15.0,10.0,26.0,0.0,1.0,18.0,10.0,1.0,62.0,14.0,16.0,25.0,0.0,11.0,162.0,10.0,0.0,61.0,12.0,9.0,25.0,0.0,1.0,401.0,10.0,2.0,61.0,11.0,22.0,23.0,0.0,9.0,264.0,10.0,0.0,59.0,15.0,13.0,23.0,0.0,1.0,578.0,10.0,0.0,59.0,7.0,7.0,23.0,0.0,1.0,153.0,10.0,8.0,59.0,8.0,10.0,17.0,0.0,11.0,13.0,10.0,7.0,51.0,8.0,5.0,16.0,0.0,1.0,7.0,10.0,12.0,44.0,13.0,13.0,6.0,0.0,11.0,109.0,10.0,6.0,32.0,8.0,13.0,6.0,0.0,1.0,7.0,10.0,12.0,26.0,13.0,21.0,6.0,0.0,4.0,5.0,10.0,4.0,14.0,9.0,20.0,6.0,0.0,61.0,18.0,10.0,0.0,10.0,12.0,7.0,6.0,0.0,1.0,10.0,10.0,10.0,10.0,8.0,6.0,42.0,0.0,11.0,785.0,10.0,12.0,69.0,0
18,34,4,109.0,904,2014,5,11,8,1,12.0,11.0,23.0,0.0,11.0,5.0,1.0,0.0,43.0,7.0,17.0,23.0,0.0,8.0,7.0,1.0,0.0,43.0,10.0,6.0,23.0,0.0,1.0,18.0,1.0,10.0,43.0,11.0,3.0,15.0,0.0,1.0,10.0,1.0,33.0,33.0,15.0,4.0,73.0,0.0,1.0,785.0,1.0,20.0,122.0,13.0,10.0,61.0,0.0,1.0,161.0,1.0,7.0,102.0,13.0,12.0,60.0,0.0,1.0,3.0,1.0,2.0,95.0,10.0,14.0,60.0,0.0,11.0,194.0,1.0,10.0,93.0,10.0,9.0,60.0,0.0,1.0,45.0,1.0,2.0,83.0,12.0,8.0,58.0,0.0,1.0,0.0,1.0,5.0,81.0,8.0,7.0,54.0,0.0,1.0,18.0,1.0,10.0,76.0,9.0,10.0,48.0,0.0,1.0,162.0,1.0,1.0,66.0,6.0,6.0,47.0,0.0,1.0,401.0,1.0,8.0,65.0,13.0,7.0,39.0,0.0,1.0,264.0,1.0,8.0,57.0,9.0,6.0,33.0,0.0,1.0,578.0,1.0,12.0,49.0,11.0,13.0,25.0,0.0,1.0,153.0,1.0,0.0,37.0,14.0,12.0,25.0,0.0,11.0,13.0,1.0,0.0,37.0,9.0,6.0,25.0,0.0,1.0,7.0,1.0,8.0,37.0,14.0,8.0,17.0,0.0,1.0,109.0,1.0,6.0,29.0,10.0,10.0,13.0,0.0,1.0,7.0,1.0,9.0,23.0,8.0,5.0,12.0,0.0,1.0,5.0,1.0,10.0,14.0,8.0,17.0,2.0,0.0,54.0,18.0,1.0,2.0,4.0,10.0,9.0,2.0,0.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0,188.0,3.0,1.0,785.0,1.0,25.0,378.0,0
20,27,4,109.0,904,2014,5,11,10,9,3.0,5.0,33.0,0.0,1.0,5.0,9.0,22.0,57.0,11.0,6.0,23.0,0.0,1.0,7.0,9.0,20.0,35.0,2.0,3.0,15.0,0.0,1.0,18.0,9.0,15.0,15.0,13.0,18.0,0.0,0.0,5.0,10.0,9.0,0.0,0.0,1.0,1.0,397.0,13.0,1.0,785.0,9.0,43.0,596.0,1.0,1.0,372.0,12.0,1.0,161.0,9.0,40.0,553.0,2.0,1.0,347.0,11.0,1.0,3.0,9.0,43.0,513.0,1.0,1.0,322.0,10.0,1.0,194.0,9.0,25.0,470.0,2.0,1.0,297.0,9.0,1.0,45.0,9.0,43.0,445.0,1.0,1.0,272.0,8.0,1.0,0.0,9.0,25.0,402.0,1.0,1.0,247.0,7.0,1.0,18.0,9.0,25.0,377.0,1.0,1.0,222.0,6.0,1.0,162.0,9.0,40.0,352.0,2.0,1.0,197.0,5.0,1.0,401.0,9.0,35.0,312.0,2.0,3.0,172.0,4.0,1.0,264.0,9.0,27.0,277.0,2.0,1.0,157.0,4.0,1.0,578.0,9.0,31.0,250.0,3.0,21.0,132.0,3.0,6.0,153.0,9.0,18.0,219.0,1.0,1.0,132.0,3.0,1.0,13.0,9.0,37.0,201.0,3.0,2.0,107.0,2.0,1.0,7.0,9.0,33.0,164.0,3.0,4.0,89.0,2.0,1.0,109.0,9.0,22.0,131.0,2.0,1.0,77.0,2.0,1.0,7.0,9.0,31.0,109.0,9.0,4.0,52.0,1.0,1.0,5.0,9.0,12.0,78.0,1.0,1.0,40.0,1.0,1.0,18.0,9.0,43.0,66.0,1.0,3.0,15.0,0.0,1.0,10.0,9.0,23.0,23.0,4.0,6.0,281.0,5.0,1.0,785.0,9.0,20.0,460.0,0
154,28,4,109.0,904,2014,5,11,5,208,10.0,21.0,0.0,0.0,6.0,5.0,208.0,0.0,0.0,16.0,12.0,0.0,0.0,1.0,7.0,208.0,0.0,0.0,16.0,11.0,0.0,0.0,11.0,18.0,208.0,0.0,0.0,21.0,15.0,0.0,0.0,132.0,10.0,208.0,0.0,0.0,6.0,22.0,132.0,0.0,5.0,785.0,208.0,0.0,315.0,3.0,2.0,132.0,0.0,1.0,161.0,208.0,18.0,315.0,7.0,4.0,114.0,0.0,1.0,3.0,208.0,12.0,297.0,17.0,3.0,102.0,0.0,1.0,194.0,208.0,21.0,285.0,4.0,3.0,87.0,0.0,1.0,45.0,208.0,25.0,264.0,4.0,3.0,72.0,0.0,1.0,0.0,208.0,33.0,239.0,3.0,21.0,57.0,0.0,63.0,18.0,208.0,15.0,206.0,13.0,8.0,57.0,0.0,1.0,162.0,208.0,4.0,191.0,7.0,8.0,53.0,0.0,1.0,401.0,208.0,4.0,187.0,3.0,6.0,49.0,0.0,1.0,264.0,208.0,26.0,183.0,5.0,3.0,41.0,0.0,1.0,578.0,208.0,33.0,157.0,8.0,19.0,26.0,0.0,31.0,153.0,208.0,10.0,124.0,19.0,13.0,26.0,0.0,11.0,13.0,208.0,2.0,114.0,13.0,17.0,26.0,0.0,4.0,7.0,208.0,1.0,112.0,7.0,22.0,26.0,0.0,22.0,109.0,208.0,18.0,111.0,11.0,3.0,26.0,0.0,1.0,7.0,208.0,33.0,93.0,6.0,9.0,11.0,0.0,1.0,5.0,208.0,20.0,60.0,11.0,6.0,9.0,0.0,1.0,18.0,208.0,14.0,40.0,8.0,10.0,1.0,0.0,1.0,10.0,208.0,26.0,26.0,18.0,21.0,96.0,0.0,3.0,785.0,208.0,1.0,303.0,0
155,28,4,109.0,904,2014,5,11,21,207,18.0,18.0,0.0,0.0,11.0,5.0,207.0,0.0,0.0,19.0,15.0,0.0,0.0,1.0,7.0,207.0,0.0,0.0,20.0,13.0,0.0,0.0,11.0,18.0,207.0,0.0,0.0,15.0,21.0,0.0,0.0,4.0,10.0,207.0,0.0,0.0,15.0,9.0,60.0,0.0,1.0,785.0,15.0,2.0,126.0,16.0,14.0,58.0,0.0,11.0,161.0,15.0,0.0,124.0,16.0,6.0,58.0,0.0,1.0,3.0,15.0,8.0,124.0,17.0,14.0,50.0,0.0,1.0,194.0,15.0,0.0,116.0,13.0,22.0,50.0,0.0,130.0,0.0,15.0,0.0,116.0,4.0,3.0,50.0,0.0,1.0,45.0,15.0,15.0,116.0,18.0,13.0,35.0,0.0,1.0,18.0,15.0,1.0,101.0,9.0,9.0,35.0,0.0,1.0,162.0,15.0,20.0,100.0,2.0,13.0,33.0,0.0,1.0,401.0,15.0,0.0,80.0,15.0,18.0,33.0,0.0,12.0,264.0,15.0,0.0,80.0,13.0,4.0,33.0,0.0,1.0,103.0,15.0,20.0,80.0,12.0,11.0,21.0,0.0,1.0,153.0,15.0,0.0,60.0,7.0,22.0,21.0,0.0,4.0,4.0,15.0,2.0,60.0,11.0,9.0,21.0,0.0,1.0,13.0,15.0,17.0,58.0,12.0,21.0,19.0,0.0,3.0,7.0,15.0,0.0,41.0,10.0,5.0,19.0,0.0,1.0,109.0,15.0,10.0,41.0,12.0,13.0,9.0,0.0,1.0,7.0,15.0,0.0,31.0,4.0,10.0,9.0,0.0,1.0,5.0,15.0,1.0,31.0,17.0,23.0,8.0,0.0,31.0,18.0,15.0,18.0,30.0,13.0,6.0,8.0,0.0,1.0,10.0,15.0,12.0,12.0,0
807,27,4,109.0,904,2014,5,11,11,10,8.0,6.0,36.0,0.0,1.0,5.0,10.0,10.0,54.0,12.0,5.0,28.0,0.0,1.0,7.0,10.0,25.0,44.0,7.0,5.0,18.0,0.0,1.0,18.0,10.0,10.0,19.0,7.0,6.0,8.0,0.0,1.0,10.0,10.0,9.0,9.0,10.0,8.0,51.0,0.0,1.0,785.0,15.0,4.0,57.0,4.0,6.0,47.0,0.0,1.0,161.0,15.0,8.0,53.0,6.0,14.0,39.0,0.0,11.0,3.0,15.0,0.0,45.0,7.0,19.0,39.0,0.0,26.0,194.0,15.0,0.0,45.0,7.0,6.0,39.0,0.0,1.0,45.0,15.0,14.0,45.0,8.0,4.0,31.0,0.0,1.0,0.0,15.0,12.0,31.0,11.0,9.0,19.0,0.0,1.0,18.0,15.0,2.0,19.0,3.0,5.0,17.0,0.0,1.0,162.0,15.0,10.0,17.0,11.0,13.0,7.0,0.0,1.0,401.0,15.0,0.0,7.0,12.0,11.0,7.0,0.0,11.0,264.0,15.0,0.0,7.0,10.0,10.0,7.0,0.0,1.0,578.0,15.0,1.0,7.0,15.0,10.0,6.0,0.0,1.0,153.0,15.0,1.0,6.0,11.0,21.0,5.0,0.0,4.0,13.0,15.0,0.0,5.0,11.0,11.0,5.0,0.0,1.0,7.0,15.0,0.0,5.0,15.0,15.0,5.0,0.0,11.0,109.0,15.0,0.0,5.0,14.0,12.0,5.0,0.0,1.0,7.0,15.0,0.0,5.0,10.0,10.0,5.0,0.0,1.0,5.0,15.0,1.0,5.0,12.0,8.0,4.0,0.0,1.0,18.0,15.0,4.0,4.0,11.0,22.0,0.0,0.0,69.0,10.0,15.0,0.0,0.0,7.0,5.0,63.0,0.0,1.0,785.0,10.0,10.0,109.0,0
813,29,4,109.0,904,2014,5,11,22,208,22.0,14.0,0.0,0.0,11.0,5.0,208.0,0.0,0.0,17.0,14.0,0.0,0.0,1.0,7.0,208.0,0.0,0.0,17.0,21.0,0.0,0.0,5.0,18.0,208.0,0.0,0.0,22.0,16.0,0.0,0.0,132.0,10.0,208.0,0.0,0.0,17.0,16.0,1.0,0.0,11.0,785.0,3.0,0.0,5.0,18.0,17.0,1.0,0.0,11.0,161.0,3.0,4.0,5.0,15.0,11.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,18.0,12.0,1.0,0.0,1.0,194.0,3.0,0.0,1.0,15.0,16.0,1.0,0.0,11.0,45.0,3.0,0.0,1.0,18.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,18.0,11.0,1.0,0.0,1.0,18.0,3.0,0.0,1.0,15.0,14.0,1.0,0.0,1.0,162.0,3.0,0.0,1.0,17.0,17.0,1.0,0.0,11.0,401.0,3.0,0.0,1.0,15.0,10.0,1.0,0.0,11.0,264.0,3.0,1.0,1.0,18.0,15.0,0.0,0.0,1.0,578.0,3.0,0.0,0.0,16.0,11.0,0.0,0.0,1.0,153.0,3.0,0.0,0.0,13.0,16.0,0.0,0.0,12.0,13.0,3.0,0.0,0.0,16.0,20.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,18.0,14.0,0.0,0.0,11.0,109.0,3.0,0.0,0.0,17.0,11.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,16.0,19.0,0.0,0.0,31.0,18.0,3.0,0.0,0.0,17.0,21.0,0.0,0.0,20.0,10.0,3.0,0.0,0.0,6.0,22.0,45.0,1.0,4.0,785.0,3.0,0.0,76.0,0
815,24,4,109.0,904,2014,5,11,12,10,16.0,9.0,18.0,0.0,1.0,5.0,10.0,10.0,54.0,5.0,3.0,16.0,0.0,1.0,7.0,10.0,25.0,44.0,14.0,22.0,1.0,0.0,54.0,18.0,10.0,10.0,19.0,16.0,10.0,1.0,0.0,1.0,10.0,10.0,9.0,9.0,14.0,6.0,49.0,0.0,1.0,785.0,1.0,20.0,122.0,7.0,7.0,41.0,0.0,1.0,161.0,1.0,7.0,102.0,9.0,9.0,35.0,0.0,1.0,3.0,1.0,2.0,95.0,9.0,5.0,33.0,0.0,1.0,194.0,1.0,10.0,93.0,11.0,15.0,23.0,0.0,11.0,45.0,1.0,2.0,83.0,11.0,10.0,23.0,0.0,1.0,0.0,1.0,5.0,81.0,14.0,8.0,22.0,0.0,1.0,18.0,1.0,10.0,76.0,8.0,12.0,18.0,0.0,1.0,162.0,1.0,1.0,66.0,13.0,11.0,18.0,0.0,1.0,401.0,1.0,8.0,65.0,9.0,9.0,18.0,0.0,11.0,264.0,1.0,8.0,57.0,13.0,8.0,16.0,0.0,1.0,578.0,1.0,12.0,49.0,14.0,20.0,12.0,0.0,36.0,153.0,1.0,0.0,37.0,12.0,11.0,12.0,0.0,11.0,13.0,1.0,0.0,37.0,7.0,16.0,12.0,0.0,22.0,7.0,1.0,8.0,37.0,9.0,9.0,12.0,0.0,1.0,109.0,1.0,6.0,29.0,12.0,6.0,10.0,0.0,1.0,7.0,1.0,9.0,23.0,12.0,11.0,2.0,0.0,1.0,5.0,1.0,10.0,14.0,10.0,9.0,2.0,0.0,1.0,18.0,1.0,2.0,4.0,15.0,11.0,0.0,0.0,1.0,10.0,1.0,2.0,2.0,13.0,24.0,66.0,0.0,4.0,785.0,15.0,2.0,126.0,0
